unit_id,species,dbh
ded3c096-61fa-4335-b581-904dbb1d968d,WH,8.0
ded3c096-61fa-4335-b581-904dbb1d968d,DF,17.3
ded3c096-61fa-4335-b581-904dbb1d968d,RA,10.2
ded3c096-61fa-4335-b581-904dbb1d968d,RA,8.5
ded3c096-61fa-4335-b581-904dbb1d968d,WH,18.0
ded3c096-61fa-4335-b581-904dbb1d968d,WH,4.7
ded3c096-61fa-4335-b581-904dbb1d968d,WH,6.5
ded3c096-61fa-4335-b581-904dbb1d968d,WH,10.6
ded3c096-61fa-4335-b581-904dbb1d968d,DF,13.6
ded3c096-61fa-4335-b581-904dbb1d968d,WH,14.3
ded3c096-61fa-4335-b581-904dbb1d968d,DF,6.1
ded3c096-61fa-4335-b581-904dbb1d968d,WH,25.7
ded3c096-61fa-4335-b581-904dbb1d968d,DF,20.1
ded3c096-61fa-4335-b581-904dbb1d968d,WH,8.7
ded3c096-61fa-4335-b581-904dbb1d968d,DF,8.2
ded3c096-61fa-4335-b581-904dbb1d968d,WH,23.3
ded3c096-61fa-4335-b581-904dbb1d968d,WH,13.3
ded3c096-61fa-4335-b581-904dbb1d968d,DF,14.2
ded3c096-61fa-4335-b581-904dbb1d968d,RA,7.6
ded3c096-61fa-4335-b581-904dbb1d968d,WH,3.6
ded3c096-61fa-4335-b581-904dbb1d968d,DF,18.5
ded3c096-61fa-4335-b581-904dbb1d968d,AF,0.5
ded3c096-61fa-4335-b581-904dbb1d968d,DF,23.4
ded3c096-61fa-4335-b581-904dbb1d968d,WH,17.5
ded3c096-61fa-4335-b581-904dbb1d968d,DF,30.5
ded3c096-61fa-4335-b581-904dbb1d968d,DF,12.0
ded3c096-61fa-4335-b581-904dbb1d968d,RA,16.8
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,26.1
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,4.5
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,2.5
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,8.0
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,17.1
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,5.8
4555fc1b-b9e8-4d47-89af-61ea5ff17193,LP,8.7
4555fc1b-b9e8-4d47-89af-61ea5ff17193,AF,9.2
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,6.8
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,0.8
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,10.9
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,18.9
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,10.0
4555fc1b-b9e8-4d47-89af-61ea5ff17193,RA,6.5
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,4.3
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,13.6
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,7.7
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,17.0
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,6.9
4555fc1b-b9e8-4d47-89af-61ea5ff17193,LP,8.3
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,19.5
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,9.0
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,15.2
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,10.4
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,6.3
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,5.2
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,14.4
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,15.4
4555fc1b-b9e8-4d47-89af-61ea5ff17193,RA,12.1
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,16.0
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,3.7
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,8.6
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,8.9
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,22.8
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,7.2
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,14.5
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,7.9
4555fc1b-b9e8-4d47-89af-61ea5ff17193,RA,8.6
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,18.7
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,20.3
4555fc1b-b9e8-4d47-89af-61ea5ff17193,AF,2.6
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,24.6
4555fc1b-b9e8-4d47-89af-61ea5ff17193,WH,8.4
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,8.3
4555fc1b-b9e8-4d47-89af-61ea5ff17193,DF,7.5
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,21.0
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,WH,12.1
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,AF,6.5
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,25.9
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,RA,14.5
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,12.7
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,LP,8.4
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,AF,9.8
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,17.6
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,WH,21.9
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,RA,11.9
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,13.1
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,WH,1.4
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,9.7
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,7.4
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,WH,7.9
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,20.2
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,11.9
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,LP,2.0
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,26.3
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,RA,8.1
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,RA,14.7
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,12.4
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,DF,10.7
7aab7fcc-9f67-44c1-9e99-5ca34d08c96b,WH,19.5
60f06cb7-a68c-41f7-aed2-c2002b8ff502,WH,13.5
60f06cb7-a68c-41f7-aed2-c2002b8ff502,LP,7.5
60f06cb7-a68c-41f7-aed2-c2002b8ff502,WH,7.2
60f06cb7-a68c-41f7-aed2-c2002b8ff502,RA,8.8
60f06cb7-a68c-41f7-aed2-c2002b8ff502,LP,10.3
60f06cb7-a68c-41f7-aed2-c2002b8ff502,DF,10.8
60f06cb7-a68c-41f7-aed2-c2002b8ff502,RA,8.5
60f06cb7-a68c-41f7-aed2-c2002b8ff502,DF,8.3
60f06cb7-a68c-41f7-aed2-c2002b8ff502,ES,15.4
60f06cb7-a68c-41f7-aed2-c2002b8ff502,DF,10.2
60f06cb7-a68c-41f7-aed2-c2002b8ff502,DF,10.6
60f06cb7-a68c-41f7-aed2-c2002b8ff502,DF,21.6
60f06cb7-a68c-41f7-aed2-c2002b8ff502,RA,9.6
60f06cb7-a68c-41f7-aed2-c2002b8ff502,WH,8.4
60f06cb7-a68c-41f7-aed2-c2002b8ff502,DF,24.3
60f06cb7-a68c-41f7-aed2-c2002b8ff502,ES,17.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,3.3
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,14.9
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,9.1
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,13.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,8.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,5.0
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,18.7
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,21.0
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,12.7
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,21.1
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,5.2
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,7.4
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,20.1
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,13.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,11.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,7.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,7.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,8.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,17.3
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,11.2
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,16.9
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,4.6
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,16.9
bdd46b6d-97fd-4014-b95d-2f431e53cee7,AF,0.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,4.0
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,7.4
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,16.4
bdd46b6d-97fd-4014-b95d-2f431e53cee7,AF,8.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,17.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,9.9
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,16.9
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,6.2
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,4.0
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,4.7
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,6.1
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,9.4
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,17.0
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,16.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,4.6
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,3.6
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,17.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,21.2
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,9.6
bdd46b6d-97fd-4014-b95d-2f431e53cee7,RA,14.6
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,22.8
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,21.1
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,16.4
bdd46b6d-97fd-4014-b95d-2f431e53cee7,WH,5.5
bdd46b6d-97fd-4014-b95d-2f431e53cee7,DF,11.9
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,14.1
7da9b494-03e6-4a76-9506-663c5be5a77b,RA,19.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,14.3
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,12.1
7da9b494-03e6-4a76-9506-663c5be5a77b,AF,10.6
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,16.0
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,8.9
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,3.3
7da9b494-03e6-4a76-9506-663c5be5a77b,RA,1.1
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,17.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,17.9
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,25.8
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,10.1
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,9.1
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,0.7
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,18.7
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,11.9
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,12.9
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,4.5
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,8.2
7da9b494-03e6-4a76-9506-663c5be5a77b,LP,5.8
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,12.9
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,4.3
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,4.4
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,8.2
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,21.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,16.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,14.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,11.6
7da9b494-03e6-4a76-9506-663c5be5a77b,AS,8.3
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,8.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,13.9
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,20.5
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,7.1
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,12.9
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,12.0
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,25.8
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,13.8
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,8.7
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,12.3
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,11.8
7da9b494-03e6-4a76-9506-663c5be5a77b,RA,16.1
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,6.0
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,13.2
7da9b494-03e6-4a76-9506-663c5be5a77b,WH,12.3
7da9b494-03e6-4a76-9506-663c5be5a77b,DF,18.2
589d9503-68ec-4ff3-871e-7042ecf82532,DF,9.8
589d9503-68ec-4ff3-871e-7042ecf82532,RA,12.3
589d9503-68ec-4ff3-871e-7042ecf82532,DF,2.8
589d9503-68ec-4ff3-871e-7042ecf82532,RA,1.5
589d9503-68ec-4ff3-871e-7042ecf82532,WH,14.7
589d9503-68ec-4ff3-871e-7042ecf82532,WH,8.1
589d9503-68ec-4ff3-871e-7042ecf82532,DF,4.8
589d9503-68ec-4ff3-871e-7042ecf82532,DF,13.2
589d9503-68ec-4ff3-871e-7042ecf82532,DF,14.5
589d9503-68ec-4ff3-871e-7042ecf82532,LP,10.6
589d9503-68ec-4ff3-871e-7042ecf82532,WH,14.1
589d9503-68ec-4ff3-871e-7042ecf82532,WH,6.5
589d9503-68ec-4ff3-871e-7042ecf82532,WH,7.8
589d9503-68ec-4ff3-871e-7042ecf82532,DF,8.8
192da687-1330-47e5-b566-4910e5237699,DF,10.8
192da687-1330-47e5-b566-4910e5237699,DF,20.9
192da687-1330-47e5-b566-4910e5237699,DF,8.0
192da687-1330-47e5-b566-4910e5237699,DF,19.5
192da687-1330-47e5-b566-4910e5237699,DF,24.8
192da687-1330-47e5-b566-4910e5237699,WH,13.1
192da687-1330-47e5-b566-4910e5237699,WH,8.6
192da687-1330-47e5-b566-4910e5237699,DF,21.7
192da687-1330-47e5-b566-4910e5237699,WH,15.7
192da687-1330-47e5-b566-4910e5237699,WH,8.8
192da687-1330-47e5-b566-4910e5237699,DF,14.8
192da687-1330-47e5-b566-4910e5237699,DF,8.4
192da687-1330-47e5-b566-4910e5237699,WH,17.4
192da687-1330-47e5-b566-4910e5237699,DF,13.6
192da687-1330-47e5-b566-4910e5237699,WH,18.5
192da687-1330-47e5-b566-4910e5237699,RA,6.7
192da687-1330-47e5-b566-4910e5237699,LP,0.4
192da687-1330-47e5-b566-4910e5237699,DF,10.7
192da687-1330-47e5-b566-4910e5237699,DF,0.3
192da687-1330-47e5-b566-4910e5237699,WH,17.4
192da687-1330-47e5-b566-4910e5237699,WH,16.3
192da687-1330-47e5-b566-4910e5237699,DF,12.5
192da687-1330-47e5-b566-4910e5237699,WH,3.0
192da687-1330-47e5-b566-4910e5237699,DF,17.2
192da687-1330-47e5-b566-4910e5237699,DF,22.6
192da687-1330-47e5-b566-4910e5237699,DF,8.1
192da687-1330-47e5-b566-4910e5237699,DF,13.9
216f70d2-4602-412b-9385-57e01a7addb5,RA,10.2
216f70d2-4602-412b-9385-57e01a7addb5,DF,8.8
216f70d2-4602-412b-9385-57e01a7addb5,DF,22.9
216f70d2-4602-412b-9385-57e01a7addb5,WH,4.6
216f70d2-4602-412b-9385-57e01a7addb5,LP,8.5
216f70d2-4602-412b-9385-57e01a7addb5,DF,7.1
216f70d2-4602-412b-9385-57e01a7addb5,WH,14.4
216f70d2-4602-412b-9385-57e01a7addb5,DF,22.0
216f70d2-4602-412b-9385-57e01a7addb5,WH,9.8
216f70d2-4602-412b-9385-57e01a7addb5,DF,8.1
216f70d2-4602-412b-9385-57e01a7addb5,WH,8.6
216f70d2-4602-412b-9385-57e01a7addb5,DF,16.1
216f70d2-4602-412b-9385-57e01a7addb5,DF,16.1
216f70d2-4602-412b-9385-57e01a7addb5,DF,19.6
216f70d2-4602-412b-9385-57e01a7addb5,RA,5.4
216f70d2-4602-412b-9385-57e01a7addb5,WH,4.2
216f70d2-4602-412b-9385-57e01a7addb5,RA,12.3
216f70d2-4602-412b-9385-57e01a7addb5,RA,12.8
216f70d2-4602-412b-9385-57e01a7addb5,DF,12.9
216f70d2-4602-412b-9385-57e01a7addb5,AF,17.3
216f70d2-4602-412b-9385-57e01a7addb5,DF,17.4
216f70d2-4602-412b-9385-57e01a7addb5,DF,15.3
216f70d2-4602-412b-9385-57e01a7addb5,DF,11.6
216f70d2-4602-412b-9385-57e01a7addb5,DF,24.2
216f70d2-4602-412b-9385-57e01a7addb5,AF,1.2
216f70d2-4602-412b-9385-57e01a7addb5,DF,19.8
216f70d2-4602-412b-9385-57e01a7addb5,DF,18.1
216f70d2-4602-412b-9385-57e01a7addb5,DF,12.4
216f70d2-4602-412b-9385-57e01a7addb5,RA,9.5
216f70d2-4602-412b-9385-57e01a7addb5,WH,18.9
216f70d2-4602-412b-9385-57e01a7addb5,DF,16.7
216f70d2-4602-412b-9385-57e01a7addb5,DF,11.7
216f70d2-4602-412b-9385-57e01a7addb5,DF,14.7
216f70d2-4602-412b-9385-57e01a7addb5,DF,10.1
216f70d2-4602-412b-9385-57e01a7addb5,DF,11.3
216f70d2-4602-412b-9385-57e01a7addb5,DF,14.4
216f70d2-4602-412b-9385-57e01a7addb5,DF,3.7
216f70d2-4602-412b-9385-57e01a7addb5,RA,8.6
216f70d2-4602-412b-9385-57e01a7addb5,WH,19.6
216f70d2-4602-412b-9385-57e01a7addb5,DF,20.1
216f70d2-4602-412b-9385-57e01a7addb5,WH,13.4
dc8e901a-1c7a-400c-8b81-336266352feb,WH,10.8
dc8e901a-1c7a-400c-8b81-336266352feb,DF,23.5
dc8e901a-1c7a-400c-8b81-336266352feb,DF,17.9
dc8e901a-1c7a-400c-8b81-336266352feb,WH,19.2
dc8e901a-1c7a-400c-8b81-336266352feb,DF,21.0
dc8e901a-1c7a-400c-8b81-336266352feb,DF,13.8
dc8e901a-1c7a-400c-8b81-336266352feb,DF,10.9
dc8e901a-1c7a-400c-8b81-336266352feb,LP,11.3
dc8e901a-1c7a-400c-8b81-336266352feb,AF,8.6
dc8e901a-1c7a-400c-8b81-336266352feb,DF,13.4
dc8e901a-1c7a-400c-8b81-336266352feb,DF,15.1
dc8e901a-1c7a-400c-8b81-336266352feb,WH,15.5
dc8e901a-1c7a-400c-8b81-336266352feb,RA,7.5
dc8e901a-1c7a-400c-8b81-336266352feb,DF,26.1
dc8e901a-1c7a-400c-8b81-336266352feb,DF,10.8
dc8e901a-1c7a-400c-8b81-336266352feb,DF,19.2
dc8e901a-1c7a-400c-8b81-336266352feb,RA,7.6
dc8e901a-1c7a-400c-8b81-336266352feb,WH,11.3
dc8e901a-1c7a-400c-8b81-336266352feb,ES,12.9
dc8e901a-1c7a-400c-8b81-336266352feb,WH,1.1
dc8e901a-1c7a-400c-8b81-336266352feb,WH,4.5
dc8e901a-1c7a-400c-8b81-336266352feb,WH,5.5
dc8e901a-1c7a-400c-8b81-336266352feb,RA,10.8
dc8e901a-1c7a-400c-8b81-336266352feb,DF,23.1
dc8e901a-1c7a-400c-8b81-336266352feb,DF,17.6
dc8e901a-1c7a-400c-8b81-336266352feb,RA,12.0
dc8e901a-1c7a-400c-8b81-336266352feb,DF,3.0
dc8e901a-1c7a-400c-8b81-336266352feb,DF,10.1
dc8e901a-1c7a-400c-8b81-336266352feb,WH,8.7
dc8e901a-1c7a-400c-8b81-336266352feb,DF,24.7
dc8e901a-1c7a-400c-8b81-336266352feb,DF,13.0
dc8e901a-1c7a-400c-8b81-336266352feb,DF,20.7
dc8e901a-1c7a-400c-8b81-336266352feb,WH,12.4
dc8e901a-1c7a-400c-8b81-336266352feb,LP,11.5
dc8e901a-1c7a-400c-8b81-336266352feb,DF,20.0
dc8e901a-1c7a-400c-8b81-336266352feb,WH,18.3
dc8e901a-1c7a-400c-8b81-336266352feb,DF,13.5
dc8e901a-1c7a-400c-8b81-336266352feb,WH,3.7
dc8e901a-1c7a-400c-8b81-336266352feb,DF,4.5
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,15.0
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,17.2
db6b1f12-dc90-414c-a78f-47b6c9618bbc,LP,9.8
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,13.4
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,9.9
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,0.7
db6b1f12-dc90-414c-a78f-47b6c9618bbc,LP,7.2
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,10.0
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,25.2
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,7.0
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,0.7
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,8.7
db6b1f12-dc90-414c-a78f-47b6c9618bbc,RA,3.6
db6b1f12-dc90-414c-a78f-47b6c9618bbc,LP,0.7
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,2.2
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,14.1
db6b1f12-dc90-414c-a78f-47b6c9618bbc,RA,15.5
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,15.6
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,12.5
db6b1f12-dc90-414c-a78f-47b6c9618bbc,DF,26.8
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,10.3
db6b1f12-dc90-414c-a78f-47b6c9618bbc,WH,11.5
db6b1f12-dc90-414c-a78f-47b6c9618bbc,RA,1.7
8a3583fb-b066-41ad-8c42-bc6a4384b767,DF,5.7
8a3583fb-b066-41ad-8c42-bc6a4384b767,DF,16.0
8a3583fb-b066-41ad-8c42-bc6a4384b767,WH,3.5
8a3583fb-b066-41ad-8c42-bc6a4384b767,DF,16.3
8a3583fb-b066-41ad-8c42-bc6a4384b767,DF,2.9
8a3583fb-b066-41ad-8c42-bc6a4384b767,WH,8.6
8a3583fb-b066-41ad-8c42-bc6a4384b767,WH,24.4
8a3583fb-b066-41ad-8c42-bc6a4384b767,WH,12.6
8a3583fb-b066-41ad-8c42-bc6a4384b767,RA,11.5
8a3583fb-b066-41ad-8c42-bc6a4384b767,DF,17.2
8a3583fb-b066-41ad-8c42-bc6a4384b767,DF,9.9
8a3583fb-b066-41ad-8c42-bc6a4384b767,WH,25.1
8a3583fb-b066-41ad-8c42-bc6a4384b767,WH,0.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,16.3
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,21.5
cd2fff41-9e09-490b-98fe-9ec35e4b6699,LP,11.0
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,25.6
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,5.7
cd2fff41-9e09-490b-98fe-9ec35e4b6699,ES,1.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,18.7
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,14.1
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,13.2
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,7.5
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,13.1
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,14.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,17.2
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,8.0
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,8.0
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,14.3
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,15.2
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,9.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,9.3
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,9.5
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,1.6
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,10.4
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,16.3
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,19.3
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,22.7
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,2.9
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,13.1
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,4.4
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,9.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,7.3
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,20.2
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,12.5
cd2fff41-9e09-490b-98fe-9ec35e4b6699,LP,6.5
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,18.4
cd2fff41-9e09-490b-98fe-9ec35e4b6699,RA,6.6
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,7.9
cd2fff41-9e09-490b-98fe-9ec35e4b6699,AF,10.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,6.5
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,21.4
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,12.1
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,1.9
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,19.4
cd2fff41-9e09-490b-98fe-9ec35e4b6699,WH,6.6
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,15.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,DF,2.8
cd2fff41-9e09-490b-98fe-9ec35e4b6699,AF,7.1
94c24112-a35a-44fc-bd16-98baab360ce7,RA,9.6
94c24112-a35a-44fc-bd16-98baab360ce7,RA,1.6
94c24112-a35a-44fc-bd16-98baab360ce7,DF,3.8
94c24112-a35a-44fc-bd16-98baab360ce7,WA,4.8
94c24112-a35a-44fc-bd16-98baab360ce7,DF,13.1
94c24112-a35a-44fc-bd16-98baab360ce7,DF,2.7
94c24112-a35a-44fc-bd16-98baab360ce7,DF,9.1
